var_idx,iter_idx,seed,csv,isi_dist,iti_dist,isi_lo,isi_hi,iti_lo,iti_hi,isi_shape,iti_shape
435,0,3500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0435_iter0000_d000435.csv,uniform,uniform,1.3841784168340596,2.209322179113365,2.357265933240096,2.792577316770065,0.25,0.25
436,0,3600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0436_iter0000_d000436.csv,uniform,uniform,1.1504165387970027,2.4144985191649724,1.0689070217091268,2.7285468304908282,0.25,0.25
437,0,3700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0437_iter0000_d000437.csv,uniform,uniform,1.1646144597939596,2.340801108828443,1.015927297291667,1.9941869510251036,0.25,0.25
438,0,3800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0438_iter0000_d000438.csv,uniform,uniform,0.6258080594650238,1.987887208176144,1.4381585577592915,2.654528852928078,0.25,0.25
439,0,3900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0439_iter0000_d000439.csv,uniform,uniform,2.0100822831073453,2.421485387405619,2.383645272641239,2.7965106229483503,0.25,0.25
440,0,4000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0440_iter0000_d000440.csv,uniform,uniform,1.1092328132974232,1.9350388508090626,1.7821592749335429,2.980749928305794,0.25,0.25
441,0,4100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0441_iter0000_d000441.csv,uniform,uniform,1.7411059009629255,2.2519529858870215,1.4317388568012803,2.840088653265405,0.25,0.25
442,0,4200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0442_iter0000_d000442.csv,uniform,uniform,1.9100914763803039,2.4070789948510716,1.5508731695397204,2.9946676535857306,0.25,0.25
443,0,4300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0443_iter0000_d000443.csv,uniform,uniform,1.0055096725883204,1.6054866040218208,2.4081569940865117,2.963997858670105,0.25,0.25
444,0,4400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0444_iter0000_d000444.csv,uniform,uniform,1.568623048914162,2.477901962447435,2.48114332354307,2.9700776538093887,0.25,0.25
445,0,4500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0445_iter0000_d000445.csv,uniform,uniform,1.8771222552762845,2.3322057633750934,1.2259944910416505,2.546663163343192,0.25,0.25
446,0,4600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0446_iter0000_d000446.csv,uniform,uniform,1.6433896586476044,2.119667753482795,1.6328916369678015,2.91320760097363,0.25,0.25
447,0,4700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0447_iter0000_d000447.csv,uniform,uniform,1.398241228080357,2.204093529496041,1.3106076366252697,2.3888567069583617,0.25,0.25
448,0,4800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0448_iter0000_d000448.csv,uniform,uniform,1.337495563831872,1.805309384053107,2.57110830900273,2.9876168941282977,0.25,0.25
449,0,4900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0449_iter0000_d000449.csv,uniform,uniform,0.5102542122628962,2.1385700253093956,2.565225142144233,2.985737788532471,0.25,0.25
450,0,5000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0450_iter0000_d000450.csv,uniform,uniform,1.011490618052264,1.615594525809547,2.076042614266991,2.578270576699587,0.25,0.25
451,0,5100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0451_iter0000_d000451.csv,uniform,uniform,1.4243006280285748,2.2312332612848764,2.5398769489990096,2.9442217572440623,0.25,0.25
452,0,5200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0452_iter0000_d000452.csv,uniform,uniform,1.2999565178537895,2.295266856235297,1.2835627847594542,2.1944282724773663,0.25,0.25
453,0,5300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0453_iter0000_d000453.csv,uniform,uniform,0.6006327975279542,2.088994757575433,1.1404286188151789,2.1170931692778883,0.25,0.25
454,0,5400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0454_iter0000_d000454.csv,uniform,uniform,1.8976362097931716,2.3932126960538653,2.4601950938254173,2.9672740646084073,0.25,0.25
455,0,5500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0455_iter0000_d000455.csv,uniform,uniform,1.9645183361788254,2.3817791078205954,1.1177006485290113,1.6219452085860477,0.25,0.25
456,0,5600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0456_iter0000_d000456.csv,uniform,uniform,1.890166870955711,2.4232157587552328,1.7945147100781649,2.3262465260879943,0.25,0.25
457,0,5700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0457_iter0000_d000457.csv,uniform,uniform,1.577973500363638,2.1439870041642792,2.137407781225512,2.7503645742309066,0.25,0.25
458,0,5800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0458_iter0000_d000458.csv,uniform,uniform,1.3119517768712434,2.3342464542019123,1.1483927608374092,2.388522793988712,0.25,0.25
459,0,5900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0459_iter0000_d000459.csv,uniform,uniform,0.8155759156733897,2.2535662231322133,1.7821536578068158,2.990754519745158,0.25,0.25
460,0,6000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0460_iter0000_d000460.csv,uniform,uniform,0.79270931948115,2.451655266526881,2.2814672585737745,2.8347644838880415,0.25,0.25
461,0,6100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0461_iter0000_d000461.csv,uniform,uniform,1.801654502687417,2.381511759125924,2.0481937023862082,2.952374019319694,0.25,0.25
462,0,6200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0462_iter0000_d000462.csv,uniform,uniform,0.6044326662580662,2.2532137481580974,1.6109036479459822,2.3328996292583666,0.25,0.25
463,0,6300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0463_iter0000_d000463.csv,uniform,uniform,2.090442833935975,2.497908801291958,1.7768562220473405,2.524740156950509,0.25,0.25
464,0,6400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0464_iter0000_d000464.csv,uniform,uniform,1.9040462493948738,2.321057949213687,2.133470011062186,2.9016343089295726,0.25,0.25
465,0,6500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0465_iter0000_d000465.csv,uniform,uniform,1.7787142075457838,2.2822603533012944,2.274622692393687,2.7479394541383164,0.25,0.25
466,0,6600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0466_iter0000_d000466.csv,uniform,uniform,1.0796927207753106,1.9056180683560442,1.8662559738082634,2.3488855781662017,0.25,0.25
467,0,6700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0467_iter0000_d000467.csv,uniform,uniform,1.15111648102289,1.5514018009096686,2.1910091621558383,2.9394186052397866,0.25,0.25
468,0,6800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0468_iter0000_d000468.csv,uniform,uniform,0.7222906865923161,2.0919028955549748,2.313764941431422,2.9947986289329185,0.25,0.25
469,0,6900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0469_iter0000_d000469.csv,uniform,uniform,1.850064899789963,2.356063996729139,2.5675019336154508,2.9991545434618585,0.25,0.25
470,0,7000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0470_iter0000_d000470.csv,uniform,uniform,1.3058831667209265,2.3042077459862567,2.462140268277061,2.927781775879336,0.25,0.25
471,0,7100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0471_iter0000_d000471.csv,uniform,uniform,1.882057985755336,2.434959252173601,1.4702788095592922,2.7375118458495336,0.25,0.25
472,0,7200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0472_iter0000_d000472.csv,uniform,uniform,1.4130956573751985,1.8775583008028272,1.6262086820874626,2.098017040708318,0.25,0.25
473,0,7300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0473_iter0000_d000473.csv,uniform,uniform,1.2618671411471931,2.0210402680516832,1.6779799087527159,2.618560614268806,0.25,0.25
474,0,7400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0474_iter0000_d000474.csv,uniform,uniform,0.6963050562817175,2.40703175378947,2.094480716920053,2.9109180786293916,0.25,0.25
475,0,7500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0475_iter0000_d000475.csv,uniform,uniform,1.9348819716220158,2.4311986276833735,1.064349153447361,2.5569444972148445,0.25,0.25
476,0,7600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0476_iter0000_d000476.csv,uniform,uniform,1.410441366821373,2.379987300005209,1.8514567575589507,2.860205129598901,0.25,0.25
477,0,7700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0477_iter0000_d000477.csv,uniform,uniform,2.0952164689159867,2.4968933587528155,1.2736343040330786,2.193138322003459,0.25,0.25
478,0,7800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0478_iter0000_d000478.csv,uniform,uniform,1.7048799837850823,2.2784281264629973,1.9414081750867438,2.425285423527801,0.25,0.25
479,0,7900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0479_iter0000_d000479.csv,uniform,uniform,1.6617976174943685,2.184530393290168,1.3049880966464291,2.822518616810613,0.25,0.25
480,0,8000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0480_iter0000_d000480.csv,uniform,uniform,1.4030605137929506,2.1407269577396053,2.4381180243975753,2.8520418874735074,0.25,0.25
481,0,8100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0481_iter0000_d000481.csv,uniform,uniform,1.6138471205454283,2.173296655124594,1.2806555999761298,2.570947419954127,0.25,0.25
482,0,8200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0482_iter0000_d000482.csv,uniform,uniform,1.0805151213806978,1.8168389341277917,2.5098844243667005,2.9278443090597936,0.25,0.25
483,0,8300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0483_iter0000_d000483.csv,uniform,uniform,1.319477852540376,1.7382206874957564,1.2613889458191299,2.8439430281314815,0.25,0.25
484,0,8400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0484_iter0000_d000484.csv,uniform,uniform,1.762796077204282,2.3505631888023637,1.3559254335861763,2.449805015604136,0.25,0.25
485,0,8500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0485_iter0000_d000485.csv,uniform,uniform,0.5194344417817801,2.0463676180712103,2.146801088901965,2.839587990102541,0.25,0.25
486,0,8600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0486_iter0000_d000486.csv,uniform,uniform,1.478141894840322,1.923983055951348,1.3942495504815609,2.486806140169166,0.25,0.25
487,0,8700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0487_iter0000_d000487.csv,uniform,uniform,1.130698825646236,2.492268106096443,2.47799257180029,2.896538665053097,0.25,0.25
488,0,8800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0488_iter0000_d000488.csv,uniform,uniform,1.4439369482392492,2.300697955431418,1.2184694628814179,2.05032989512203,0.25,0.25
489,0,8900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0489_iter0000_d000489.csv,uniform,uniform,1.645468555080791,2.4550505188126666,1.5467882403298163,2.198446567382315,0.25,0.25
490,0,9000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0490_iter0000_d000490.csv,uniform,uniform,1.8148672043683434,2.3816649513771906,1.7625414747292327,2.377056493922311,0.25,0.25
491,0,9100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0491_iter0000_d000491.csv,uniform,uniform,0.6162533578373136,1.04279969351672,1.9279522889025515,2.4563875107486024,0.25,0.25
492,0,9200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0492_iter0000_d000492.csv,uniform,uniform,2.0608527654829127,2.4650602017477916,1.7233420613233736,2.469323705502137,0.25,0.25
493,0,9300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0493_iter0000_d000493.csv,uniform,uniform,0.8716983604568496,2.191396245096503,2.0299276193284967,2.843662030636655,0.25,0.25
494,0,9400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0494_iter0000_d000494.csv,uniform,uniform,0.6324937214343915,1.5501468986915443,1.8317329189347709,2.5595687264572193,0.25,0.25
495,0,9500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0495_iter0000_d000495.csv,uniform,uniform,0.5649880989963924,1.2628225513905507,2.5120394372874024,2.9263391617567365,0.25,0.25
496,0,9600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0496_iter0000_d000496.csv,uniform,uniform,1.8632837319404405,2.4578969720672634,1.6260700113249729,2.4806844795205856,0.25,0.25
497,0,9700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0497_iter0000_d000497.csv,uniform,uniform,1.818402892239871,2.4100821928123124,2.3391099782865137,2.9367593680143194,0.25,0.25
498,0,9800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0498_iter0000_d000498.csv,uniform,uniform,1.6060343671049675,2.4570121991954315,2.316491412951342,2.7672572225011316,0.25,0.25
499,0,9900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0499_iter0000_d000499.csv,uniform,uniform,1.697158840129992,2.1320776448725214,1.6813699844704346,2.44583817672757,0.25,0.25
500,0,10000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0500_iter0000_d000500.csv,uniform,uniform,0.8234689503607755,2.420733943149866,1.1516426853778672,1.55873878891394,0.25,0.25
501,0,10100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0501_iter0000_d000501.csv,uniform,uniform,1.0166732858623653,2.489973506023845,1.423512205421504,2.800813869829463,0.25,0.25
502,0,10200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0502_iter0000_d000502.csv,uniform,uniform,0.7769818192327447,1.9527710434393906,2.5334549362870273,2.981135355132397,0.25,0.25
503,0,10300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0503_iter0000_d000503.csv,uniform,uniform,2.068812760285578,2.486731596230233,2.5733355304854744,2.9956549455449966,0.25,0.25
504,0,10400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0504_iter0000_d000504.csv,uniform,uniform,1.7451971617630853,2.460435895384081,2.0103864276185868,2.620503800877759,0.25,0.25
505,0,10500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0505_iter0000_d000505.csv,uniform,uniform,1.3452519040911888,1.916202646455045,2.2440705982107287,2.7046065375477237,0.25,0.25
506,0,10600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0506_iter0000_d000506.csv,uniform,uniform,1.4235167183785453,2.1860433848776495,2.075044485564305,2.874266119188073,0.25,0.25
507,0,10700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0507_iter0000_d000507.csv,uniform,uniform,0.6757246177022542,1.9658126447954425,1.6623294119443086,2.6382480333117284,0.25,0.25
508,0,10800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0508_iter0000_d000508.csv,uniform,uniform,1.6103752690343924,2.297040553698292,2.1726177229739445,2.794867301509127,0.25,0.25
509,0,10900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0509_iter0000_d000509.csv,uniform,uniform,1.2405884946068348,1.8870409569618505,1.3666426719947304,2.624198619720572,0.25,0.25
510,0,11000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0510_iter0000_d000510.csv,uniform,uniform,1.6131381644999323,2.108311139575884,2.5549398665777794,2.985182010284047,0.25,0.25
511,0,11100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0511_iter0000_d000511.csv,uniform,uniform,1.349945797135722,2.3808729049078616,1.7784326932850478,2.5694534383581713,0.25,0.25
512,0,11200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0512_iter0000_d000512.csv,uniform,uniform,0.9132390401240591,1.4985345338899692,2.1385929262094683,2.9280716980191372,0.25,0.25
513,0,11300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0513_iter0000_d000513.csv,uniform,uniform,1.5844780449535345,2.1746136343038334,1.9211553459504835,2.7036248917288854,0.25,0.25
514,0,11400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0514_iter0000_d000514.csv,uniform,uniform,1.9985057335588703,2.437852443319456,1.2636522433056057,2.835539548077354,0.25,0.25
515,0,11500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0515_iter0000_d000515.csv,uniform,uniform,1.9315655950189896,2.339695181794188,1.3171584493431718,2.533409558184295,0.25,0.25
516,0,11600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0516_iter0000_d000516.csv,uniform,uniform,1.7621522490157409,2.3671219479570382,1.3065427138024932,1.858707066485137,0.25,0.25
517,0,11700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0517_iter0000_d000517.csv,uniform,uniform,1.3095562145042936,2.3541713474549857,1.3473074897154018,1.8414256538600358,0.25,0.25
518,0,11800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0518_iter0000_d000518.csv,uniform,uniform,1.3816719932692876,1.9194596229460548,1.1078779527748313,2.6616831078509158,0.25,0.25
519,0,11900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0519_iter0000_d000519.csv,uniform,uniform,1.813962569724676,2.32790144714812,1.470522176269255,2.1835240753808387,0.25,0.25
520,0,12000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0520_iter0000_d000520.csv,uniform,uniform,1.0775542813253614,2.06741103110026,1.8445121249799636,2.5129741227542337,0.25,0.25
521,0,12100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0521_iter0000_d000521.csv,uniform,uniform,1.5198735667810903,2.311904122563537,1.893246316760055,2.5669684244730684,0.25,0.25
522,0,12200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0522_iter0000_d000522.csv,uniform,uniform,1.498244451102615,2.2544252353095118,1.5445181718090661,2.264541330965266,0.25,0.25
523,0,12300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0523_iter0000_d000523.csv,uniform,uniform,1.3731982064308585,2.2182492806146508,1.977277502274894,2.6156793433998726,0.25,0.25
524,0,12400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0524_iter0000_d000524.csv,uniform,uniform,1.4052382515460082,2.490113286867926,1.6848392304703226,2.8563332253993394,0.25,0.25
525,0,12500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0525_iter0000_d000525.csv,uniform,uniform,0.630117906091131,2.3166002442907883,2.5067298488478182,2.931153945187832,0.25,0.25
526,0,12600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0526_iter0000_d000526.csv,uniform,uniform,0.5193622650755083,1.6828235896349812,1.2923396122596447,2.962903314978966,0.25,0.25
527,0,12700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0527_iter0000_d000527.csv,uniform,uniform,1.9363174961880774,2.4935615300413394,1.9661914523852044,2.692704496320473,0.25,0.25
528,0,12800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0528_iter0000_d000528.csv,uniform,uniform,1.8323485590083695,2.406950699704436,1.3976922821875921,2.9209915966293982,0.25,0.25
529,0,12900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0529_iter0000_d000529.csv,uniform,uniform,1.20351911994485,2.296997488271713,1.8015007311815787,2.3479105572343157,0.25,0.25
530,0,13000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0530_iter0000_d000530.csv,uniform,uniform,0.9734829552150612,2.0205664769794556,1.2288033348228489,1.6476406407444397,0.25,0.25
531,0,13100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0531_iter0000_d000531.csv,uniform,uniform,1.1942259589598905,2.284604371384159,1.9826516379886208,2.582762872145229,0.25,0.25
532,0,13200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0532_iter0000_d000532.csv,uniform,uniform,1.6475855028727893,2.2667869469619677,2.599202163611243,2.9998213099023907,0.25,0.25
533,0,13300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0533_iter0000_d000533.csv,uniform,uniform,1.8290103060348146,2.2993453846783605,1.2436719405581023,1.9139934248363841,0.25,0.25
534,0,13400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0534_iter0000_d000534.csv,uniform,uniform,1.1916239429540258,2.0568479408548264,1.311374956371575,2.7164313209144977,0.25,0.25
535,0,13500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0535_iter0000_d000535.csv,uniform,uniform,1.8894898470675674,2.356012104947367,1.812902714810064,2.680733350833704,0.25,0.25
536,0,13600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0536_iter0000_d000536.csv,uniform,uniform,1.655805078289798,2.1213115936554483,1.4493936982450504,2.690148621809855,0.25,0.25
537,0,13700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0537_iter0000_d000537.csv,uniform,uniform,1.4091077028682026,2.4308733193913357,1.7165733791819895,2.4757859908514392,0.25,0.25
538,0,13800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0538_iter0000_d000538.csv,uniform,uniform,0.9904115480491236,1.6471398827649946,2.0412261356214376,2.5891257557068164,0.25,0.25
539,0,13900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0539_iter0000_d000539.csv,uniform,uniform,1.8796408330288759,2.3392806880368457,2.0773754099602364,2.774322414188724,0.25,0.25
540,0,14000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0540_iter0000_d000540.csv,uniform,uniform,1.5055340766062535,2.4378288369544854,1.2719815223510604,1.8709393355127364,0.25,0.25
541,0,14100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0541_iter0000_d000541.csv,uniform,uniform,0.69504355413649,1.2024370492910346,1.854769637765985,2.3782775241688374,0.25,0.25
542,0,14200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0542_iter0000_d000542.csv,uniform,uniform,1.7914686881495838,2.1984447448008466,1.5993711547757723,2.4728726982218343,0.25,0.25
543,0,14300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0543_iter0000_d000543.csv,uniform,uniform,0.8464452810829193,1.692593202050757,1.3564662968455234,2.1069290455689584,0.25,0.25
544,0,14400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0544_iter0000_d000544.csv,uniform,uniform,1.9829936971657465,2.4318058444111847,1.6173839060171522,2.617933759210126,0.25,0.25
545,0,14500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0545_iter0000_d000545.csv,uniform,uniform,1.562626970797609,2.3174417778566876,1.1356143475584222,2.3877441354155726,0.25,0.25
546,0,14600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0546_iter0000_d000546.csv,uniform,uniform,1.677477759836761,2.413623088102699,1.9416548031029643,2.4276169488358423,0.25,0.25
547,0,14700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0547_iter0000_d000547.csv,uniform,uniform,0.6339845182348464,1.5075862337693842,2.48409409514554,2.9388732574750636,0.25,0.25
548,0,14800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0548_iter0000_d000548.csv,uniform,uniform,1.932758251436237,2.4096350943932525,2.208188970496203,2.7982671486434305,0.25,0.25
549,0,14900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0549_iter0000_d000549.csv,uniform,uniform,1.6339236182918142,2.181753387913673,2.423784421818726,2.8706063227785727,0.25,0.25
550,0,15000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0550_iter0000_d000550.csv,uniform,uniform,0.5098829260548451,2.0566209557043154,2.082567141191327,2.8224695363819325,0.25,0.25
551,0,15100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0551_iter0000_d000551.csv,uniform,uniform,1.5998640037013225,2.2930758389733095,1.1844463249256232,2.5317401135141577,0.25,0.25
552,0,15200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0552_iter0000_d000552.csv,uniform,uniform,0.5105576380491277,1.2011758554407845,1.673405448312557,2.42400045472457,0.25,0.25
553,0,15300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0553_iter0000_d000553.csv,uniform,uniform,0.6903442598632281,1.6922074971930985,1.9977875897973478,2.625100752663859,0.25,0.25
554,0,15400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0554_iter0000_d000554.csv,uniform,uniform,1.6335991732587345,2.1413014294559884,1.2301204356334776,2.6560230283555217,0.25,0.25
555,0,15500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0555_iter0000_d000555.csv,uniform,uniform,1.569965007619288,2.1975464997682783,1.2188276557083408,2.5354892818255985,0.25,0.25
556,0,15600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0556_iter0000_d000556.csv,uniform,uniform,1.6999291998819428,2.165517868324275,2.1028827790882945,2.6796760991235438,0.25,0.25
557,0,15700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0557_iter0000_d000557.csv,uniform,uniform,1.964189783823493,2.466256551262813,1.4379698723734342,2.927984716299229,0.25,0.25
558,0,15800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0558_iter0000_d000558.csv,uniform,uniform,0.5403724097674152,1.2286290420854717,1.387044753835416,2.675025131571523,0.25,0.25
559,0,15900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0559_iter0000_d000559.csv,uniform,uniform,1.3418688488025945,2.093926311377088,1.3560533420354937,2.6970580758273996,0.25,0.25
560,0,16000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0560_iter0000_d000560.csv,uniform,uniform,0.6873702528825486,1.436771818514782,2.290176511319962,2.829921610321132,0.25,0.25
561,0,16100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0561_iter0000_d000561.csv,uniform,uniform,1.9029083785593743,2.4214913324251315,2.2632714351334116,2.726375470278136,0.25,0.25
562,0,16200000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0562_iter0000_d000562.csv,uniform,uniform,1.0059549882823469,1.8180883651387356,1.7907187294112554,2.5730774432917145,0.25,0.25
563,0,16300000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0563_iter0000_d000563.csv,uniform,uniform,1.8159458521319551,2.265141341093044,2.3623774634074435,2.9736348989700128,0.25,0.25
564,0,16400000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0564_iter0000_d000564.csv,uniform,uniform,0.6208304568977562,1.0347204056398818,1.4684047565112563,2.3218856295632437,0.25,0.25
565,0,16500000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0565_iter0000_d000565.csv,uniform,uniform,2.052719050797611,2.456095317047511,2.2500884243652823,2.816445118971227,0.25,0.25
566,0,16600000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0566_iter0000_d000566.csv,uniform,uniform,0.7077976396370154,1.6174555094507164,1.6094422513294573,2.250714878866806,0.25,0.25
567,0,16700000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0567_iter0000_d000567.csv,uniform,uniform,0.9709820120382077,1.8450779259498065,2.539618231863607,2.967325044346786,0.25,0.25
568,0,16800000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0568_iter0000_d000568.csv,uniform,uniform,2.020216019379708,2.422651989587228,1.1057764137171513,1.5473395968309422,0.25,0.25
569,0,16900000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0569_iter0000_d000569.csv,uniform,uniform,1.565511421219767,2.0832232792941254,1.9222722900688778,2.8613139597095083,0.25,0.25
570,0,17000000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0570_iter0000_d000570.csv,uniform,uniform,1.030902269853606,1.6935555196569478,2.16065373942492,2.7697376553270185,0.25,0.25
571,0,17100000,design_optimisation\optim_out_v5_1\candidate_bank\designs\var0571_iter0000_d000571.csv,uniform,uniform,0.738736233678881,1.257772103632062,2.179468001823073,2.9412989202657824,0.25,0.25
